sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,label
0.5332444176663539,0.06376515523418824,-0.11117184483187072,0.23378153502524132,-0.38883261578307937,-0.4518252931151502,-0.12450014615880955,-0.21513900775044975,0.8658900812567505,0.625629776380185,0.613436499754898,-0.3186772031166375,-0.08328547556064309,0.15601898468967015,0.06619082554295744,-0.28409338340862783,0.061738460454644664,0.098662008692172,-0.0438413784032349,0.04920628950950188,-0.12223089043489371,-0.2513412281936511,0.012444552692905245,0.010770605384851608,0.1383555407973462,0.016386740474319234,0.05681289612325693,0.16378501193332623,0.14286395237744914,-0.0014530681317520555,-0.15805298102443605,0.006236299337236587,-0.21833182140260426,0.2317933406536743,0.2520486421996125,-0.1504456414372439,0.4394446136390967,0.13383546635231802,0.3441719633413517,-0.30783265437607304,-0.10419543455138927,-0.16085045091411898,-0.02743009454417298,-0.134937917781413,1.345890037028966,1.1193386047671592,1.6757046084248255,0.44407442931109886,1.0156725888147944,0.0328241802695035,-0.7496997415050872,0.204596419683336,-0.38024183618799345,-0.11852255405040782,0.05132813778922689,0.11946872246556978,0.08819502814782398,0.16744057497302037,-0.007830024855415979,-0.2967671517062727,-0.3526429371321854,-0.2886708942509868,0.40066936567775524,-0.09747014086363102,-0.1010207012321136,0.15003061719583569,0.3832347555693739,-0.7509641691814144,-0.2815911219911923,0.3452361979709737,-0.16938062953392588,0.19816858646925273,0.49457563408928273,0.46330216405552943,-0.06091585094366335,-0.273674514824782,-0.04028406443102071,-0.22089946617441636,-0.15498929650931634,-0.04547223584316639,-0.166845756032849,-0.29542758574265776,0.13657916481301585,0.09622118982241866,0.5628769549407254,0.5422639060750871,-0.08139234401700052,-0.38562494252430285,0.294096141164358,0.533245154009286,-0.12561453305238776,0.34134599112454656,0.06377661713938232,0.7806109628122949,0.04279939310310757,-0.3358745135516065,0.18001337594321723,-0.2155146974503524,-0.40822807319905324,-0.11526820236672744,0
0.6804980673066375,-0.27310284833818643,-0.08295284617545526,-0.0168664452184725,0.4278825357657319,-0.47022857499084525,-0.017529528916927144,0.20474014020721615,0.060935833897409905,0.5919206354544593,-0.5984511926881588,0.3731018838342651,0.5454631425678457,-0.302509046245685,-0.7906792388241897,-0.1343747281430852,0.09532751736756309,0.028123751131563804,0.15377193935236977,-0.11849322744322996,0.06718127482460759,-0.47684961071106363,0.22769695771612597,0.26126585132048663,-0.3233322165792764,-0.18676624716008375,-0.1506421016102371,-0.4934766030062618,0.12726747162588667,-0.14325001934580261,0.08812746758187867,-0.5435307953291871,0.10299874876166307,0.07063785937094962,0.08931912233051832,0.21795546203647967,0.013935199556118466,0.23840727257023264,0.006185523234475014,-0.11295861587998454,1.2960869678083367,-0.07335065446583434,-0.23231588225540406,-0.019480198848680533,-0.22020438441372095,-0.1556637345131029,0.1306186609198109,0.1570019331701654,0.17100341606200842,-0.3328093269274488,0.24719026842984904,0.21222245851742746,0.41416327203167147,-0.013331129426429951,-0.3634923441920212,-0.05677214256173258,0.2721226770462717,0.003030899876797992,-0.0022054057831895277,0.15873863394781335,-0.07821530240390276,-0.15870787054523117,0.27368454496111255,0.014521559042132301,-0.03251523872623053,0.316058131709372,-0.5270019150951728,0.1640267576631128,-0.379085054690087,0.22162566154599303,-0.46851068615232183,-0.3689405939135695,-0.35483856372586864,-0.2988767484876826,0.14190831626990139,0.3654535906099764,-0.04676243368646031,0.533060279388207,-0.003735537906415294,0.4693387395069962,0.2782466232050078,0.11297811836545396,0.10251525415737595,-0.31386581170237415,0.7050163432595589,-0.7693403773001499,-0.14335276553335397,0.3713938317743979,0.0409384740983017,0.4903730496550775,-0.3868638212987729,0.19561331616984742,-0.062478174752817806,0.01606696341934702,0.32135007984810743,-0.03382927158003004,0.3458867227360597,-0.03949617670579471,-0.15834925419439794,-0.49139964332726727,0
-0.605236674289441,-0.09672155349646709,0.7916182280060726,-0.4886807516808803,0.4748819508137164,-0.379172318259563,0.5065446462413402,-0.2793702729132252,-0.19885988636504037,0.5284656395234566,0.15008879645558898,0.34963534644255817,-0.13085236447255433,-0.2719794176689315,0.23509328374011673,0.4708166436543214,0.29824921636760604,-0.544746162725487,-0.3632677702513056,0.01722764556210532,-0.0579142207232355,0.00918340575624723,-0.44766214261797077,0.05867799548454507,0.27698773672206173,-0.1545967385223181,0.1132239871360056,-0.009953790862113412,0.1836807351905096,0.1323677199458189,0.041757575342811576,-0.16305048510684317,0.44894567051128365,-0.15699066958339264,-0.473899878076195,0.4598245314806092,-0.33846380560076433,0.182040590050289,0.04218952176010432,-0.4941982117669965,-0.2692536876373794,-0.21539727876425538,-0.4925009507007203,0.18182432172999577,-0.4349983460200458,-0.7179813693860491,-0.005817426628388328,-0.16026468216074308,0.12267943063000575,-0.16839864665417714,-0.024678012066617693,-0.024873814453003823,0.10195381138416065,-0.1912330820523051,-0.7904710435465643,-0.25725132455505806,0.06153240498921601,0.5245164792423607,0.07111418087584406,-0.296875973709694,-0.03651235621997561,0.06962466069185429,-0.0262803775935872,-0.47085001963299256,1.720847777704297,1.5601774995966255,1.3288700381037144,1.9174941118758795,1.6409378943150437,-0.3512939705831519,-0.43782879489899723,0.031756505150801445,-0.7568310665243013,0.28884859757970915,0.16452930703203195,-0.6129028947479457,-0.031056069814132836,-0.14406454300308597,0.16314962577933728,0.2738241180230041,-0.20491602450410926,0.28008061801387785,0.4292817714587053,0.29684496087446743,-0.09697503833747984,-0.02444192721361145,0.9896216043013619,0.37891890607776146,0.2830288416710942,0.2668589187586284,0.5237925750700501,0.6153175802534164,0.01830046427282127,-0.038566659667704714,-0.1092581245343697,-0.15303303060978451,-0.21010632173561494,-0.42895978533171886,-0.30807168416700276,-0.1625009042983326,1
-0.3784745348607403,-0.10475700282135728,-0.13283399838561571,-0.30725309839984355,-0.054324974571385506,0.02858466771135694,-0.13779336018525443,-0.41802719753278816,0.2611748224592893,-0.13749264464278305,-0.42819416074534017,0.8272537804287474,-0.26703918739909466,-0.7164907980524328,0.05385147511626219,0.3133837919156111,-0.4834785855571711,0.19509326722345222,-0.2506954775583906,-0.28353168719264704,0.1046334656828067,0.27390135524727927,-0.2288655383947967,-0.08500911396185123,-0.03480479914953569,-0.02518933646607291,-0.33305146187589907,-0.18195046898614145,0.2836001538844924,-0.20994355119409502,-0.29787119770640547,0.12253920669104415,-0.1909603747837712,-0.3482118439491795,-0.3181423229315439,0.4669008642407977,-0.45279125180929375,0.6643766070032965,0.07615416068879835,-0.07432778833785456,0.14183894923116133,-0.1953532820928837,-0.18883087656138364,-0.0927705032354635,-0.2265896964956527,0.1598178897884928,-0.37431574884520324,-0.20643830216054218,-0.054726650388521966,-0.1912192843742473,-0.052082086812981813,0.10448465544591853,0.22301697601689813,0.7898500289540706,0.34329556192701915,0.004503219537176287,0.32069122720001153,0.2145714147504059,0.5435422398315568,0.16249455607912905,-0.10919441914043526,0.28007319975986533,0.39950580967811933,-0.12342322663334976,-0.02886442762080888,0.46470790616028546,0.42596991513075594,0.20623342080719664,0.24680752221378463,0.06479323601030897,-0.5670180775471672,0.31866732087327926,0.36850909191911363,-0.01677272124173045,-0.22787467841092243,0.011244955947628782,0.6990503423676577,0.17163376150872045,-0.2556174081838649,0.1840862803301527,-0.08375298513088737,-0.125082317149066,0.14160979617570216,0.09544031825536531,-0.01727468526131037,-0.284249033098834,-0.104295630749557,0.3373414237029538,-0.04157069246832121,0.27884314214702993,-0.05708115142984894,-0.25434235552238865,0.23373159801249516,-0.24730035960878805,-0.009759143331371303,-0.11904231590486553,0.21986514848207353,-0.2806553889348886,0.17259245312026764,-0.0663233460554018,0
-0.2837958471882277,-0.1770902183741013,0.09072427687115711,-0.015697862861749783,-0.4236782316546365,-0.18733530548611432,0.2942025995113066,0.15789666328241214,0.06927119548023883,-0.4553594301136254,0.8434081176610334,-0.3369529852806708,-0.11374384373308782,-0.3772731158679862,-0.15015349246389997,-0.13853175078180624,-0.5692769349383161,0.035147404890472536,0.4502462595310951,-0.6737644503102904,0.2121504758725943,0.08421830271371915,0.1410961264799123,-0.1246247044632914,0.5404851675084877,-0.1435388520528231,-0.3394433349639303,0.09071086218306255,-0.20354885503374054,0.013328423592094336,-0.28277281386237263,0.11405624268215644,0.3880489498485028,-0.12523990497981177,0.08637209214432537,0.05835909563028838,0.22096005450635242,0.20204053120132534,2.1283893771722995,-0.4499917875903026,0.3338642458024139,-0.12123232966115265,-0.07426135084316646,-0.42658461445605744,0.19612776854608033,0.11135442290167452,2.0388155101923906,2.0814553854632054,2.1611920253037415,0.2773726905390652,0.06932702740872991,0.13983835364698313,-0.02554920344815357,-0.009150313152817008,0.06112698758202804,0.15004273189819842,0.0023444927476531027,0.13028469398116715,0.1371562162576256,0.20452757989522957,-0.04141998682584064,0.21789593045580832,0.1204012392742633,0.0009812589086285184,-0.449382780460156,-0.23476980368177114,-0.34525601588797394,-0.07539093447192895,0.09077822159047316,-0.05331552582775832,0.370090916053247,-0.07102226375150299,0.8094589315060822,0.4047049273331704,-0.28529538024343604,0.24669120445399675,0.23212090324206874,0.4792697183545219,0.2525314576849036,0.40108732726941,0.2578068876125718,-0.42428404080041826,-0.08057354083089453,-0.06100623296730166,0.30819878493130753,0.1701390273222111,-0.1327680830357983,0.008081674244879503,0.17527189825533107,-0.14390934377565118,-0.3083341127250245,-0.21629600686890704,-0.18882987178617794,0.495759010480008,0.28383628371847075,0.025767595538725013,-0.3800640109710477,0.09578529150966539,-0.03349657979323303,-0.26768654995257074,0
-0.357682606645704,-0.21788720820335203,-0.6066469302071382,-0.30522720308213075,0.3396611054551044,0.2244755935639315,0.13704773528791042,-0.009456597321391334,0.2574930000413368,-0.14642151427713757,0.4833219872321996,0.8233585263914427,1.0009134804720667,0.6763239834696204,1.6859984056795387,1.559181046155108,1.8066768805810602,0.4073476743527454,0.2674642505215535,-0.090536956702306,-0.2540349853963237,0.09811439987793379,0.23651131366360123,0.21616017488347994,-0.006748960030199765,0.23105938881364238,-0.4651330166628049,-0.09043539681339573,-0.09664383572000265,0.05122254022093762,0.11250359970621437,0.1392910368427398,-0.010130006271948051,0.243647509890937,-0.004005250085578851,-0.24948180471161377,0.31641832608657816,0.3173686898939878,-0.09352985432233749,0.1824612858148501,-0.39348350238490815,-0.18686667504065577,0.28855446911901367,0.24807653546169825,0.15932665451534347,-0.22649631254769081,-0.07253840229296109,0.35502238130483893,-0.044816688720494116,0.17390690912788206,-0.154584312883497,0.05339269247778128,0.1368521441708146,0.5568322335189342,0.1973654442936524,0.6665948369475216,-0.07239885040403227,0.10845152664563762,0.10266819424055482,-0.11484761396188227,-0.43636017995716947,-0.041771336166704795,0.5659000804481533,-0.15455206037088742,-0.2344043238387178,-0.36307643793185085,-0.18624635229121686,-0.07487920085951723,0.5000954886432244,0.13427939972557607,0.19711559835922407,0.29913590063721474,0.12594899409544097,-0.0030148082154735616,0.08341291098473286,0.10852987781350563,-0.3003286169601238,0.1850606616466181,0.4514470014606655,0.14207109389903752,-0.1949066093624694,-0.50753651571135,-0.401386324124143,-0.34738988772440504,-0.03495210690034974,-0.1563143638436702,0.015969853162465374,0.48076906126708024,0.1109115030342116,0.08699504361956142,0.09640276755705998,0.3992273731023782,0.7789474449635166,0.5049642071984775,-0.519081054984006,0.4268966260233225,0.22179067094214405,0.3000535986147401,0.5216698252320491,-0.14882467825248175,0
0.40862920461888097,0.3950470644033258,0.11778377955005645,-0.139994837834205,0.48006727556609247,-0.06155164030857079,-0.0015963504631681773,0.16351540769525602,0.237014206351698,0.45315363613414494,0.21235679422638853,0.024004569004630397,0.050844946928990414,0.2924889334389208,-0.05712894946150712,0.04979374647100974,0.18729908702291964,-0.1746944546086563,0.09299645171983031,0.18921384116248613,0.45848208755967057,-0.3272757702133371,-0.22007018578337983,-0.04876377389967644,-0.01953346656324982,0.003970739550659096,0.4100075508206685,-0.5493231223768545,0.10715110194392422,1.1349974758519958,1.0361094813325218,1.0230975575341914,0.5038159226571858,-0.4053581452524897,0.006965073512506359,-0.07410394886780843,2.3367871481521933,2.299124923266514,1.5707140599385918,0.18239705965734082,-0.3115251693815312,0.2652983088441389,-0.42691888449815296,0.44003682981809944,0.16833973311067302,0.25734666256131605,2.0832750947169454,-0.16956644116167033,-0.3405825773991543,0.07537892332717847,-0.18751538572242352,0.3318764471514748,0.41289394413092234,-0.15942098617538833,0.7639279384123834,-0.12251245118224612,0.9007415099521685,-0.1508610649107605,-0.5401084477679634,0.07585030427435471,-0.08001645992115394,0.18372244680043467,0.037097226381934835,0.22468588079227841,0.33555085469927654,0.4695315550179808,-0.5109458334655427,-0.09376311964814588,0.6848758041397518,0.2726252403189877,-0.16329314075998216,-0.1249735698672363,-0.1869205817193917,0.0022171448120756367,-0.14832207786829357,-0.2737633967918159,0.06825505721487726,0.03994807905129714,0.16047806159010683,0.31037990505968377,0.041747528713459145,-0.428052738713795,0.04672441422197239,-0.24771254741570237,0.11232858031145167,0.2617867028060941,-0.003711563536237812,-0.12742657785331077,0.37166882799642453,0.150866094443232,-0.40850170956033205,-0.4517734246644238,0.13732826442773827,0.36146712927606683,0.24654015206743532,-0.11731707293258344,-0.5358216760777055,0.14234297622908337,-0.3157684312968775,-0.5177805496429634,0
0.4951481075441898,-0.13159886003856602,-0.7539157273367423,-0.2667545199720156,-0.19493195110250802,0.5035706757652856,-0.20080302279872375,0.24697917669985026,-0.4546946160760842,0.24549090273118343,0.5242407559238209,-0.09642336907907312,-0.14903252265551944,0.16321072712765833,-0.42801420223397246,0.6421765720835735,-0.05174312879264077,-0.020164940009114868,-0.035974703526102665,0.2048430845278179,-0.30474083747307984,0.3042471263971059,0.27299947926808676,0.14142278835131025,0.18155034162393935,-0.03717465682426417,-0.0002710122978470675,-0.09218604327593531,-0.28579040663083594,-0.23911832652851783,0.4710277320793585,0.2035390185813655,0.07252157892522526,-0.006600432657435113,-0.19537628782855382,0.25801008649584223,-0.6996384914118753,-0.07964348287026174,0.09855355844432978,-0.06246103443283425,-0.2355358116552618,0.11290276503042497,-0.04220841263841958,-0.1590356351251543,-0.2219472569436815,-0.03518336712003725,-0.6148103536195068,0.12578283589150566,-0.1861001756812734,0.15016665830752707,-0.040280899777146176,-0.1242763212758416,0.14506146163312464,-0.04502921143332668,0.3564679827143344,-0.026372312772393824,0.6698756150785043,0.7192673681469363,-0.609657065771687,0.04710231978531468,0.06912788842350458,-0.5457943098231216,-0.4623718512756657,-0.5454105169062149,-0.04028424011483316,-0.5357400858642064,0.29932110263508704,0.720200138001597,0.9793753617784303,0.3671760896082077,-0.23800850656237169,0.13758010129245002,0.2489805727312759,0.36084601831982965,-0.10754238525014559,-0.18403989443299096,-0.13656774281401152,-0.29116791459731367,0.44108288261523,0.06800473095046433,-0.026206418411183457,0.26400909087046237,0.2678781575903161,0.09842889424547352,-0.48591352888753514,-0.4811064239833862,-0.19531063841447432,0.15608720155426298,-0.20808729210744561,0.2508101368368497,-0.08342765904585261,0.12128793543066738,-0.2128328076426978,0.36910276034959866,-0.05109795219055497,0.16171756050839256,0.03158683553005934,0.1872198928214532,0.16501169935354854,0.12663155132432186,1
-0.33375022961912504,0.0700291836338715,-0.29563807428295785,0.8207734142023058,0.241784073191185,-0.02695701224229891,-0.6808523814360711,-0.13446736492008576,0.1207718429687738,-0.4991483618779573,-0.2979088572930209,0.1893668780312174,-0.3067374510001105,-0.04326730494918482,-0.03302997201986173,0.3689146494094485,0.23856734046245137,0.44761408742088343,-0.16692672423853175,0.06732705173048739,1.3521768570267305,0.5966263085796059,0.8612984016854268,-0.1573740891449108,0.22718913609677602,0.16335165061222218,-0.16569190530854178,-0.3067329703083348,0.1760026148439284,-0.07229222193507741,-0.26637218988969735,0.6439867668777478,-0.25179330986988346,-0.06039086472535766,0.21235530340208586,0.009385070482930797,-0.11441845551728509,0.11527508308038835,0.28320698778971687,-0.20014081402038064,-0.6926405920527051,-0.5316482931209988,-0.3165885722573802,0.16042628815988427,0.33797783766120004,0.3372810725594286,0.654740596488212,0.06765871914492817,-0.03794289925768091,-0.4775800762785745,-0.0324670187068159,0.1647121423483717,0.061003602852444036,0.24688217017999756,-0.2062675926390336,0.35941732099127305,0.34153178549028906,-0.17987668795094244,-0.16330360941335903,0.19601786783216224,-0.15866927037040524,0.04165994050445301,0.0011374733184315172,0.3020514208160897,-0.08010769966438439,-0.0976053052026736,0.6633452106434563,-0.4866240875313365,0.11178946768192159,-0.02777610642440005,-0.03732040386779051,0.3137781533769386,-0.5117146645013543,-0.1995345517066328,-0.06279517845520313,-0.002065884786828327,-0.28120191943149886,0.0008421978815561365,-0.36591035695181884,0.08385847972557275,-0.4464358269270673,0.11316533774219996,0.13425773027935609,0.08328680795875554,-0.12170950250727064,-0.3793450607138136,-0.33793535671308095,0.07806779641857811,0.29751065664151066,0.10395103097369547,0.4674702208425062,0.4734531923346422,-0.16105353683289586,-0.004304632521529822,0.07267776648014086,-0.18760934244678054,-0.1821179841705737,0.11600937508968807,-0.1409566079777469,0.12367165243315059,0
0.19371329938923043,-0.20705686739608029,-0.26922287891946545,-0.06156664879124135,0.08488280766840568,-0.058510504926040714,-0.2667968656343016,-0.12844951704866958,-0.31379881369732454,-0.3884791908617635,0.06528853113605651,-0.19628975463898593,0.45356308427272274,0.06808665730304789,0.13618273611223242,0.3752050748320184,-0.15853605759211456,0.49841433406516017,0.31316408043322286,0.4939614912314717,-0.001544919916627266,0.1923218874425572,0.11313696118748995,-0.10215210973791279,0.09809292680858195,0.008803282537890901,-0.1558299314987759,-0.0319195914244135,-0.38969503479496753,0.1827561760124468,0.04174869847306753,-0.27185932119838774,0.5980573714077639,0.15622883254888514,0.08476338861976124,0.06554446369726483,-0.31142184852651117,-0.029072564538588704,0.6195171236463536,0.7728321423559933,0.24209200686981028,0.11578168689123153,-0.1405036215178046,0.11692769690561086,0.21212840537696231,0.018313304061249456,-0.37265765950727964,-0.3581561318099543,-0.09887410961006579,0.17660785659405934,0.2398828114679091,-0.03152589745425388,-0.514991872511184,0.12896775965986673,-0.025519779594704122,0.3611774681893021,1.2811346159987886,1.1576828323136352,1.0742860132294931,1.438184380575903,1.2886777181444378,-0.04511529466991446,0.08397452263544808,-0.14385384688242098,0.9824845222734743,0.023276559070244344,0.05937048299822372,0.2108139696707695,-0.21557380779752908,0.03161969380520935,0.361769301146913,-0.21323486057971097,-0.27256001322069606,-0.18967047480630422,-0.09492370104641502,-0.06076404687250331,0.16388938982980336,0.12745080401087647,-0.3941615574449704,-0.5779213991982916,0.06372403350756894,0.44110390023987306,0.024232949161916453,-0.01929634730162861,0.39698425725671166,0.052072029472301704,0.23258887786300797,-0.29934870422349125,0.23554580138272466,-0.06741117361171417,-0.09945822952678776,0.1621507271180806,-0.043417772953702485,-0.10931090567469877,-0.242270831968727,0.0378571157330468,0.22263693188275094,-0.044088936838349795,0.36108649626999,0.327677255365523,1
